<TM-696>	Crestomazia della poesia italiana
<TM-697>	Gianluca Quaglia
<TM-698>	Teatro dell'Accademia dei Nobili Pascolini
<TM-699>	Visione di sant' Andrea Corsini
<TM-700>	Il sangue amaro
<TM-701>	Francesco Denozza
<TM-702>	Maria Cervi
<TM-703>	Antonio Dell'Atti
<TM-704>	Tractatus de tyrannia
<TM-705>	Camera penale Vittorio Chiusano del Piemonte occidentale e della Valle d'Aosta
<TM-706>	Minoranze linguisticheni
<TM-707>	Colocci Vespucci <famiglia>
<TM-708>	Muṣṭafá Mušarrafah
<TM-709>	Convento di Santa Anastasia <Verona>
<TM-710>	Abigaille Zanetta
<TM-711>	Fronte liberale democratico dell'uomo qualunque
<TM-712>	Agenzia letteraria italiana
<TM-713>	Melchiorre Sessa <tipografia>
<TM-714>	Manlio Cortellazzo
<TM-715>	Collezione Lauricella
<TM-716>	Quadriregio
<TM-717>	Regia scuola superiore di medicina veterinaria di Milano
<TM-718>	Oliverio De Salarolis
<TM-719>	Dipartimento di Scienze della Terra
<TM-720>	Centro di studi metodologici
<TM-721>	Aldo Erroi
<TM-722>	Fanteria Reggimento Brigata Genova
<TM-723>	Battista Farfengo <tipografia>
<TM-724>	Oratorio maschile di San Francesco di Sales
<TM-725>	Historia Karolis Magni et Rotholandi
<TM-726>	Storia notturna
<TM-727>	Deroche & Heyland <studio fotografico>
<TM-728>	Theodore Montorient Vernier
<TM-729>	Tom L. Beauchamp
<TM-730>	Compagnia della fortezza <compagnia teatrale>
<TM-731>	Alleanza femminile italiana
<TM-732>	Fondo Francesco Ciceri
<TM-733>	Sala delle Fatiche di Ercole
<TM-734>	Maria Giuseppina Grasso Cannizzo
<TM-735>	Silvano Rossini
<TM-736>	Gosudarstvennyj Ėrmitaž
<TM-737>	Quartiere di Santa Restituta <Lacco Ameno>
<TM-738>	Padiglione brasiliano <Expo ; Osaka ; 1970>
<TM-739>	Centre international de recherche sur le verre et les arts plastiques
<TM-740>	Palazzo Citterio <Milano>
<TM-741>	Palazzina Bornigia
<TM-742>	Palazzina Furmanik
<TM-743>	Palazzina Colombo
<TM-744>	Collezione Certani
<TM-745>	Collezione Cerasi
<TM-746>	Palazzo Merulana <Roma>
<TM-747>	Collezione Giuseppe Zauli
<TM-748>	Corrado Balest
<TM-749>	Dipartimento di architettura costruzione conservazione
<TM-750>	Consiglio nazionale delle ricerche <Napoli>
<TM-751>	Zina Hohenlohe Waldenburg
<TM-752>	Mariateresa Sartori
<TM-753>	Giardini del tè <Dazhangshan>
<TM-754>	Alfredo Vivian
<TM-755>	Dinamismo di un corpo umano
<TM-756>	Fondo Rizzitano
<TM-757>	Giovanni da Casamari
<TM-758>	Carlo Tonolo fu Matteo <s.r.l.>
<TM-759>	Nane oca
<TM-760>	Italienisches Capriccio <film>
<TM-761>	Procedimenti disciplinari
<TM-762>	Istituto tecnico commerciale statale Lorgna Pindemonte
<TM-763>	Fanteria Mantova
<TM-764>	Vino Friularo di Bagnoli
<TM-765>	Scuola serale del Gruppo lavoratori-studenti <Bassano del Grappa>
<TM-766>	Francesco Caldart
<TM-767>	Dominazione di Venezia <Repubblica>
<TM-768>	Giuseppe Tombola
<TM-769>	Antonio da Borgonuovo
<TM-770>	Gio Batta Sina
<TM-771>	Riccardo Frassetto
<TM-702>	Filanda Mario Colombo <Badoere ; Morgano>
